"No.","Time","Source","Destination","Protocol","Length","Info","RTT","ACK","Retransmisiones","Analisis RTO"
"1983","2021-11-28 18:38:31,346608","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1984","2021-11-28 18:38:33,571941","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1985","2021-11-28 18:38:37,490624","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1986","2021-11-28 18:38:42,630246","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1987","2021-11-28 18:38:44,865679","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1988","2021-11-28 18:38:50,109051","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1989","2021-11-28 18:38:53,125141","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1990","2021-11-28 18:38:54,990341","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1991","2021-11-28 18:39:03,369533","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1992","2021-11-28 18:39:05,601427","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1993","2021-11-28 18:39:14,073379","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1994","2021-11-28 18:39:16,302470","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1995","2021-11-28 18:39:24,751453","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1996","2021-11-28 18:39:27,113006","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1997","2021-11-28 18:39:35,451255","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1998","2021-11-28 18:39:37,834437","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1999","2021-11-28 18:39:41,417968","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"2000","2021-11-28 18:39:46,118837","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2001","2021-11-28 18:39:48,492328","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2002","2021-11-28 18:39:53,797998","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"2003","2021-11-28 18:39:56,814662","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2004","2021-11-28 18:39:58,438609","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2005","2021-11-28 18:40:06,813400","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2006","2021-11-28 18:40:08,986348","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2007","2021-11-28 18:40:17,495287","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2008","2021-11-28 18:40:19,692789","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2009","2021-11-28 18:40:28,221919","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2010","2021-11-28 18:40:30,396113","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2011","2021-11-28 18:40:36,942749","c2:03:04:38:00:00","DEC-MOP-Remote-Console","0x6002","77","DEC DNA Remote Console","","","",""
"2012","2021-11-28 18:40:38,906999","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2013","2021-11-28 18:40:41,099806","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2014","2021-11-28 18:40:44,810942","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"2015","2021-11-28 18:40:49,651311","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2016","2021-11-28 18:40:51,887929","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2017","2021-11-28 18:40:57,806099","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"2018","2021-11-28 18:41:00,357884","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2019","2021-11-28 18:41:02,531464","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2020","2021-11-28 18:41:10,397521","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2021","2021-11-28 18:41:12,483504","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2022","2021-11-28 18:41:21,079782","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2023","2021-11-28 18:41:23,137096","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2024","2021-11-28 18:41:31,827004","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2025","2021-11-28 18:41:33,908816","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2026","2021-11-28 18:41:42,358686","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2027","2021-11-28 18:41:44,382129","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2028","2021-11-28 18:41:48,129222","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"2029","2021-11-28 18:41:53,327763","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2030","2021-11-28 18:41:55,508769","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2031","2021-11-28 18:42:01,687694","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"2032","2021-11-28 18:42:04,664232","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2033","2021-11-28 18:42:06,599555","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2034","2021-11-28 18:42:14,777125","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2035","2021-11-28 18:42:17,014004","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2036","2021-11-28 18:42:25,467594","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2037","2021-11-28 18:42:27,654253","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2038","2021-11-28 18:42:36,084740","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2039","2021-11-28 18:42:38,367774","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2040","2021-11-28 18:42:46,992989","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2041","2021-11-28 18:42:49,224536","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2042","2021-11-28 18:42:52,838168","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"2043","2021-11-28 18:42:57,336200","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2044","2021-11-28 18:42:59,464500","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2045","2021-11-28 18:43:01,853609","PcsCompu_63:b6:65","Broadcast","ARP","60","Who has 10.0.0.3? Tell 10.0.0.2","","","",""
"2046","2021-11-28 18:43:01,875366","c2:03:04:38:00:00","PcsCompu_63:b6:65","ARP","60","10.0.0.3 is at c2:03:04:38:00:00","","","",""
"2047","2021-11-28 18:43:01,889947","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"2048","2021-11-28 18:43:01,898728","PcsCompu_63:b6:65","Broadcast","ARP","60","Who has 10.0.0.1? Tell 10.0.0.2","","","",""
"2049","2021-11-28 18:43:01,922118","c2:04:04:48:00:00","PcsCompu_63:b6:65","ARP","60","10.0.0.1 is at c2:04:04:48:00:00","","","",""
"2050","2021-11-28 18:43:01,948469","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"2051","2021-11-28 18:43:05,147486","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"2052","2021-11-28 18:43:05,974261","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"2053","2021-11-28 18:43:05,997805","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"2054","2021-11-28 18:43:07,770499","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2055","2021-11-28 18:43:09,380986","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2056","2021-11-28 18:43:10,019431","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"2057","2021-11-28 18:43:10,028214","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"2058","2021-11-28 18:43:14,046407","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"2059","2021-11-28 18:43:14,067089","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"2060","2021-11-28 18:43:16,392737","10.0.0.3","10.0.0.1","ICMP","114","Echo (ping) request  id=0x0003, seq=0/0, ttl=255 (no response found!)","","","",""
"2061","2021-11-28 18:43:17,660822","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2062","2021-11-28 18:43:17,941169","10.0.0.3","10.0.0.1","ICMP","114","Echo (ping) request  id=0x0003, seq=1/256, ttl=255 (no response found!)","","","",""
"2063","2021-11-28 18:43:18,090498","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"2064","2021-11-28 18:43:18,110014","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"2065","2021-11-28 18:43:20,076445","10.0.0.3","10.0.0.1","ICMP","114","Echo (ping) request  id=0x0003, seq=2/512, ttl=255 (no response found!)","","","",""
"2066","2021-11-28 18:43:20,218894","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2067","2021-11-28 18:43:22,134224","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"2068","2021-11-28 18:43:22,154771","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"2069","2021-11-28 18:43:22,192886","10.0.0.3","10.0.0.1","ICMP","114","Echo (ping) request  id=0x0003, seq=3/768, ttl=255 (no response found!)","","","",""
"2070","2021-11-28 18:43:24,351267","10.0.0.3","10.0.0.1","ICMP","114","Echo (ping) request  id=0x0003, seq=4/1024, ttl=255 (no response found!)","","","",""
"2071","2021-11-28 18:43:26,181448","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"2072","2021-11-28 18:43:26,201987","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"2073","2021-11-28 18:43:28,246039","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2074","2021-11-28 18:43:30,231329","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"2075","2021-11-28 18:43:30,253778","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"2076","2021-11-28 18:43:30,900022","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2077","2021-11-28 18:43:34,276263","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"2078","2021-11-28 18:43:34,292307","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"2079","2021-11-28 18:43:38,317031","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"2080","2021-11-28 18:43:38,342927","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"2081","2021-11-28 18:43:39,066394","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2082","2021-11-28 18:43:41,950083","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2083","2021-11-28 18:43:42,355470","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"2084","2021-11-28 18:43:42,362301","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"2085","2021-11-28 18:43:46,382851","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"2086","2021-11-28 18:43:46,408423","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"2087","2021-11-28 18:43:49,941601","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2088","2021-11-28 18:43:50,434595","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"2089","2021-11-28 18:43:50,446307","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"2090","2021-11-28 18:43:52,703576","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"2091","2021-11-28 18:43:54,467022","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"2092","2021-11-28 18:43:54,486406","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"2093","2021-11-28 18:43:55,725327","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"2094","2021-11-28 18:43:58,507905","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"2095","2021-11-28 18:43:58,535386","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"2096","2021-11-28 18:44:00,548244","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"2097","2021-11-28 18:44:02,586468","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
